;teks;label
34;['kamar', 'nyaman', 'bersih', 'personal', 'bagi', 'front', 'office', 'sangat', 'sigap', 'membant', 'ramah', 'akan', 'inap', 'di', 'hotel', 'yellow', 'star', 'gejayan'];1
35;['pas', 'kamar', 'tempat', 'nyaman', 'sekali'];1
36;['senang', 'dapat', 'upgrade', 'room', 'mereka'];1
37;['hotel', 'bersih', 'semua', 'tugas', 'ramah', 'banget', 'makan', 'enak', 'enak', 'sangat', 'luar', 'ekspektasi', 'harga', 'sahabat', 'tadi', 'ingin', 'malam', 'extend', 'jadi', 'malam', 'low', 'cost', 'accommodation', 'tidak', 'kecewa', 'recommended'];1
38;['kamar', 'unik', 'muas', 'pasti', 'kembali', 'untuk', 'inap', 'sana'];1
39;['cukup', 'nyaman', 'inap', 'hotel', 'yellow', 'star', 'gejayan', 'layan', 'cepat', 'ramah', 'lokasi', 'strategis'];1
40;['seluruh', 'bagus', 'kasih', 'upgrade', 'room', 'tahu', 'tapi', 'semua', 'bagus'];1
41;['recommended', 'cuma', 'minta', 'single', 'kasih', 'double', 'bed'];1
42;['kamar', 'kecil', 'bersih', 'rapi', 'cuma', 'ada', 'panas', 'air', 'lain', 'oke', 'harga', 'murah', 'jangkau'];1
43;['lokasi', 'stategis', 'dekat', 'kampus', 'cari', 'makan', 'gampang', 'banyak', 'pilih', 'fasilitas', 'jadi', 'far', 'jadi', 'bagus', 'lah', 'terimakasih', 'yex', 'yellow', 'star', 'hotel'];1
44;['layan', 'baik', 'bersih', 'nyaman'];1
45;['sangat', 'nyaman', 'posisi', 'strategis', 'bersih', 'nomor', 'staf', 'ramah', 'ramah'];1
46;['desain', 'kamar', 'bagus', 'harga', 'relatif', 'murah', 'bersih', 'tempat', 'sarap', 'pandang', 'atap'];1
47;['low', 'budget', 'hotel', 'layan', 'muas', 'timpal'];1
48;['tempat', 'dekat', 'pusat', 'kota', 'nyaman', 'layan', 'oke', 'parkir', 'sempit', 'recommended'];1
49;['hotel', 'dekat', 'toko', 'jadi', 'belanja', 'butuh', 'dekat', 'rumah', 'makan', 'mau', 'plaza', 'ambarukmo', 'dekat'];1
50;['lokasi', 'sangat', 'strategis', 'dekat', 'uny', 'ugm', 'lokasi', 'banyak', 'kuliner', 'panjang', 'jalan', 'layan', 'sangat', 'baik', 'staf', 'ramah', 'ramah', 'sedia', 'lobby', 'cukup', 'terima', 'tamu', 'yang', 'paling', 'suka', 'bersih', 'kamar', 'sangat', 'jaga', 'jadi', 'sangat', 'nyaman', 'sekali', 'tinggal', 'hotel', 'top', 'lah'];1
51;['tempat', 'nyaman', 'rapi', 'mudah', 'akses', 'area', 'kampus', 'cocok', 'teman', 'teman', 'milik', 'perlu', 'area', 'kampaus', 'ugm', 'uny', 'sekitar'];1
52;['hotel', 'bersih', 'kamar', 'nyaman', 'dekat', 'pusat', 'kota', 'kali', 'inap', 'sini', 'sangat', 'puas', 'staf', 'ramah', 'bantu', 'pas', 'saya', 'kirim', 'paket', 'hotel', 'saya', 'check', 'in', 'paket', 'terima', 'baik'];1
53;['layan', 'baik', 'ramah', 'banget', 'hotel', 'bersih'];1
54;['hotel', 'baru', 'jadi', 'semua', 'bersih', 'room', 'diupgrade', 'pesan', 'awal', 'charge', 'fee', 'sarap', 'roof', 'top', 'beri', 'nuansa', 'beda', 'hotel', 'recommended', 'lah', 'jadi', 'tempat', 'stay', 'yogya', 'harga', 'jangkau', 'tidak', 'malu', 'malu', 'in', 'kok', 'layan', 'oke'];1
55;['hotel', 'nyaman', 'sangat', 'ramah', 'tugas'];1
56;['hotel', 'bagus', 'instagramable', 'gitu', 'banyak', 'lukis', 'dinding', 'atas', 'atap', 'kafe', 'nyaman', 'banget', 'kalau', 'sore', 'sore', 'kasih', 'minum', 'selamat', 'datang', 'gratis', 'teh', 'keripik', 'kali', 'kesini', 'pernah', 'kecewa', 'sama', 'layan', 'suasana', 'enak', 'banget', 'kamar', 'bersih', 'nyaman', 'wifi', 'sudah', 'baik', 'jadi', 'lebih', 'kencang', 'banding', 'bulan', 'lalu'];1
57;['ke', 'kali', 'inap', 'sini', 'senang'];1
58;['design', 'bagus', 'tempat', 'bersih', 'layan', 'check', 'in', 'mudah', 'cepat'];1
59;['cukup', 'baik', 'layan', 'cepat', 'pas', 'kantong', 'pokok'];1
60;['staf', 'ramah', 'kamar', 'bagus', 'ac', 'dingin', 'dekat', 'bandara', 'kamu', 'kafe', 'lantai', 'suasana', 'nyaman', 'banget', 'sarap', 'menu', 'standar', 'sesuai', 'tarif', 'seluruh', 'bagus'];1
61;['sangat', 'nyaman', 'kamar', 'sempit'];1
62;['senang', 'betah', 'atap', 'oke', 'nobar', 'wc', 'rusia', 'asyik', 'sana', 'makan', 'lumayan', 'oke', 'kopi', 'oke', 'kamar', 'nyaman', 'air', 'panas', 'free', 'wifi', 'layan', 'baik', 'makin', 'betah', 'di', 'seberang', 'depan', 'hotel', 'masjid', 'dekat', 'ibadah', 'untuk', 'jum', 'atan', 'akan'];1
63;['tempat', 'bersih', 'nyaman', 'layan', 'sangat', 'baik', 'tempat', 'strategis', 'dekat', 'kampus', 'minimarket', 'warung', 'tempat', 'print', 'lain', 'sangat', 'puas', 'terima', 'kasih'];1
64;['nyaman', 'lokasi', 'sangat', 'strategis', 'dekat', 'tempat', 'makan', 'jual', 'cemilan', 'apotek'];1
65;['tempat', 'nyaman', 'roof', 'top', 'bisa', 'dipake', 'buat', 'nongki', 'ngobrol', 'bareng', 'temen', 'pagi', 'beberapa', 'tempat', 'bisa', 'dipake', 'buat', 'foto', 'foto', 'instagramable', 'tempat', 'parkir', 'yang', 'kecil'];1
66;['layan', 'hotel', 'ramah', 'baik', 'kamar', 'bersih', 'rapi', 'jet', 'showernya', 'kotor', 'ada', 'bocor', 'air', 'sedikit', 'parkir', 'batas'];1
67;['alam', 'luar', 'biasa', 'harga', 'jangkau', 'buat', 'kantong', 'pas', 'pas', 'layan', 'oke', 'kamar', 'tidur', 'kalah', 'kamar', 'bintang', 'lah', 'nyaman', 'jangan', 'tanya', 'deh', 'terimakasih', 'traveloka', 'yellow', 'star', 'gejan'];1
68;['senang', 'check', 'in', 'praktis', 'kamar', 'bersih', 'tiap', 'hari', 'bersih'];1
69;['nyaman', 'bersih', 'ac', 'dingin', 'spa', 'buat', 'betah'];1
70;['hotel', 'layan', 'sepenuh', 'hati', 'ruang', 'interior', 'bagus'];1
71;['bersih', 'nyaman', 'sesuai', 'harga', 'daerah', 'lumayan', 'dekat', 'daerah', 'daerah', 'wisata'];1
72;['akses', 'tempat', 'tuju', 'aku', 'dekat', 'inap', 'makan', 'enak', 'bersih', 'hanya', 'cahaya', 'lampu', 'kamar', 'terlalu', 'minimal', 'jadi', 'kalau', 'ngaca', 'kurang', 'puas'];1
73;['jadi', 'far', 'semua', 'oke', 'yang', 'lewat', 'sabun', 'cair', 'lupa', 'isi', 'ulang', 'resepsionis', 'lupa', 'tawar', 'jenis', 'tempat', 'tidur', 'twin', 'single', 'bisa', 'maklum'];1
74;['layan', 'ramah', 'tempat', 'rapi', 'nyaman', 'buat', 'libur'];1
75;['tempat', 'bagus', 'sangat', 'bersih', 'harga', 'jangkau', 'sesal', 'deh', 'pokok', 'inap', 'sini'];1
76;['bagus', 'cukup', 'muas', 'oke', 'mantap', 'bagus'];1
77;['repemandangan', 'guna', 'yellow', 'star', 'sangat', 'muas', 'saya', 'bukti', 'nyata', 'sangat', 'sesuai', 'recommended', 'place', 'spend', 'vacation', 'in', 'yogyakarta'];1
78;['bersih', 'nyaman', 'muas', 'oke'];1
79;['kamar', 'yang', 'lain', 'sangat', 'muas'];1
80;['kamar', 'bagus', 'bersih', 'juga', 'kamar', 'di', 'upgrade', 'sarap', 'standar', 'mungkin', 'rasa', 'lebih', 'tingkat'];1
81;['oke', 'hotel', 'ac', 'dingin', 'layan', 'oke', 'kok', 'recommended', 'hotel'];1
82;['seluruh', 'muas', 'kecewa', 'malam', 'sini', 'masuk', 'kreatif', 'hotel', 'banyak', 'karya', 'seni'];1
83;['fasilitas', 'kamar', 'cukup', 'bagus', 'kali', 'year', 'inap'];1
84;['resepsionis', 'karyawan', 'ramah', 'cuma', 'kalau', 'layan', 'restoran', 'terlalu', 'saklek', 'karena', 'bulan', 'puasa', 'mungkin'];1
85;['ada', 'smoking', 'room', 'kamar', 'layan', 'baik', 'kamar', 'nyaman', 'wifi', 'kencang'];1
86;['kamar', 'nyaman', 'bersih', 'lokasi', 'strategis', 'sekitar', 'banyak', 'tempat', 'makan', 'pusat', 'belanja'];1
87;['alam', 'inap', 'malam', 'bersih', 'staf', 'ramah'];1
88;['sangat', 'strategis', 'bersih', 'sangat', 'nyaman'];1
89;['kamar', 'nyaman', 'layan', 'ramah', 'lokasi', 'strategis', 'buat', 'foto', 'bagus'];1
90;['harga', 'cukup', 'jangkau', 'kamar', 'bersih', 'bed', 'nyaman', 'cukup', 'dekat', 'bandara'];1
91;['tempat', 'nyaman', 'layan', 'ramah', 'bersih'];1
92;['nyaman', 'biasa', 'sering', 'inap', 'sini', 'lokasi', 'strategis', 'tempat', 'nyaman', 'resepsionis', 'satpam', 'ramah'];1
93;['harga', 'budget', 'fasilitas', 'kelas', 'harga', 'eksekutif', 'puas', 'pokok'];1
94;['layan', 'baik', 'fasilitas', 'sesuai', 'foto', 'tera'];1
95;['tempat', 'asyik', 'atap'];1
96;['kamar', 'minimal', 'nyaman', 'lokasi', 'dekat', 'banyak', 'pilih', 'makan', 'mudah', 'jangka', 'beberapa', 'tuju', 'bisnis', 'jogja'];1
97;['suka', 'banget', 'sesal', 'deh'];1
98;['layan', 'sangat', 'baik', 'ramah', 'suasa', 'sangat', 'tenang'];1
99;['layan', 'ramah', 'ramah', 'lokasi', 'tidak', 'jauh', 'stasiun', 'ka', 'lebih', 'dekat', 'dengan', 'tuju', 'malioboro', 'kamar', 'toilet', 'bersih', 'pandang', 'lantai', 'cukup', 'bagus', 'santa', 'santai', 'top', 'banget', 'yellow', 'star'];1
100;['harga', 'saya', 'saya', 'rasa', 'nyaman', 'sekali', 'kamar', 'bersih', 'kali', 'bakal', 'balik'];1
101;['semua', 'muas', 'dua', 'kali', 'inap', 'hotel'];1
102;['tempat', 'bersih', 'mudah', 'jangkau', 'kendara', 'umum'];1
103;['nyaman', 'ramah', 'puless', 'yellow', 'star', 'gejayan', 'jogja', 'istimewa'];1
104;['bersih', 'sangat', 'nyaman', 'layan', 'baik', 'lokasi', 'strategis'];1
105;['inap', 'sana', 'sangat', 'enak', 'nyaman', 'banget', 'bersih'];1
106;['room', 'bersih', 'nyaman', 'cuma', 'kurang', 'chanel', 'tv', 'luar'];1
107;['nyaman', 'layan', 'ramah'];1
108;['kamar', 'bagus', 'nyaman', 'bantal', 'banyak'];1
109;['bersih', 'bagus', 'pandang', 'karyawan', 'bagus'];1
110;['kamar', 'bagus', 'tea', 'time', 'free', 'sore', 'hari', 'sarap', 'lumayan'];1
111;['tidur', 'nyaman', 'bersih', 'layan', 'sopan'];1
112;['seluruh', 'oke', 'semua', 'pas', 'pesan', 'minta', 'double', 'bed', 'nyata', 'double', 'bed', 'full', 'booked', 'kemudian', 'tawar', 'upgrade', 'kamar', 'double', 'bed', 'nyata', 'bed', 'kamar', 'saya', 'dapat', 'itu', 'twin', 'bed', 'jadi', 'satu'];1
113;['bagus', 'kamar', 'nyaman', 'receptionistnya', 'lebih', 'ramah'];1
114;['nyaman', 'banget', 'beberapa', 'kali', 'inap', 'lalu', 'menjadkan', 'hotel', 'pilih', 'pertama', 'kalau', 'jogja'];1
115;['layan', 'baik', 'kamar', 'cukup', 'bersih', 'alat', 'mandi', 'sedia', 'sarap', 'gratis', 'sky', 'loungenya', 'nyaman'];1
116;['hotel', 'nyaman', 'bersih', 'rapi', 'sesuai', 'budget', 'lah', 'pokok'];1
117;['nyaman', 'bersih', 'layan', 'ramah'];1
118;['nyaman', 'bersih', 'interior', 'lucu'];1
119;['kamar', 'nyaman', 'istirahat', 'lokasi', 'strategis', 'mudah', 'temu', 'akses', 'cari', 'makan', 'dekat', 'ugm', 'tempat', 'tuju', 'jogjakarta'];1
120;['budget', 'murah', 'fasilitas', 'oke', 'we', 'will', 'come', 'back'];1
121;['hotel', 'bagus', 'layan', 'staf', 'ramah', 'makan', 'enak', 'cuma', 'jam', 'sarap', 'lambat', 'minimal', 'pukul', 'wib'];1
122;['semua', 'pelayanananya', 'cukup', 'baik'];1
123;['kamar', 'bersih', 'banget', 'terus', 'sarap', 'enak'];1
124;['keren', 'layan', 'ramah', 'kali', 'time', 'kalau', 'maen', 'jogja', 'nginep', 'sini', 'recommended'];1
125;['layan', 'baik', 'kamar', 'bersih', 'bagus'];1
126;['mudah', 'jangkau', 'layan', 'baik', 'bersih', 'suasana', 'nyaman'];1
127;['hotel', 'aman', 'nyaman', 'bersih', 'harga', 'oke', 'terima', 'kasih', 'yellow', 'star', 'recommended', 'buat', 'mau', 'libur', 'jogja'];1
128;['tempat', 'malam', 'pas', 'walaupun', 'harga', 'murah', 'layan', 'fasilitas', 'murah'];1
129;['harga', 'jangkau', 'cukup', 'muas'];1
130;['senang', 'kamar', 'bersih', 'rapi', 'air', 'hangat', 'shower', 'limpah', 'mudah', 'cari', 'makan', 'sekitar', 'hotel', 'wifi', 'bagus', 'koneksi', 'lancar', 'sangat', 'recommended', 'hotel'];1
131;['seluruh', 'puas', 'staf', 'ramah', 'kamar', 'bersih', 'walaupun', 'kecil', 'sesuai', 'harga', 'toiletries', 'lengkap', 'voucher', 'tea', 'time', 'lantai', 'sambil', 'lihat', 'kota', 'jogja', 'makan', 'sempat', 'coba'];1
132;['sangat', 'muas', 'layan', 'lain', 'bagus'];1
133;['nyaman', 'tempat', 'strategis', 'layan', 'oke', 'ramah'];1
134;['hotel', 'bagus', 'layan', 'oke', 'staf', 'ramah', 'ruang', 'bersih', 'oke', 'kalau', 'mau', 'inap', 'sini'];1
135;['layan', 'bagus', 'tempat', 'bersih', 'dekat', 'bagai', 'tempat', 'makan', 'kamar', 'bagus', 'buat', 'foto'];1
136;['internet', 'cukup', 'cepat', 'fasilitas', 'cukup', 'backpacker', 'macam', 'chanel', 'tv', 'minimal', 'lokasi', 'strategis', 'bersih', 'ac', 'dingin', 'bantal', 'banyak', 'front', 'office', 'ramah'];1
137;['baik', 'banget', 'free', 'upgrade', 'hotel', 'relaks', 'room', 'suite'];1
138;['layan', 'baik', 'kamar', 'oke', 'bersih', 'pegawai', 'ramah', 'ramah'];1
139;['senang', 'inap', 'sini', 'jangkau', 'sangat', 'bagus', 'saran', 'ambil', 'sekali', 'sarap', 'kalau', 'pagi', 'jam', 'cukup', 'sulit', 'cari', 'makan', 'meski', 'kalau', 'malam', 'sangat', 'ramai', 'tempat', 'makan'];1
140;['pilih', 'double', 'bed', 'dapat', 'twin', 'bed', 'ada', 'acara', 'nikah', 'lantai', 'atas', 'jadi', 'tidak', 'layanin', 'yang', 'oke', 'semua', 'mulai', 'staf', 'kamar'];1
141;['jadi', 'far', 'kamar', 'bagus', 'nyaman', 'toilet', 'bersih'];1
142;['layan', 'baik', 'kamar', 'bersih'];1
143;['bagus', 'strategis', 'bersih', 'dekat', 'mana'];1
144;['sangat', 'bagus', 'rekomendasi', 'banget'];1
145;['suka', 'banget', 'sama', 'ruang', 'tunggu', 'lantai', 'nya'];1
146;['suka', 'banget', 'sama', 'hotel', 'layan'];1
147;['luar', 'biasa', 'kamar', 'bersih', 'semua', 'staf', 'oke', 'banget'];1
148;['kondisi', 'ruang', 'bagus', 'enak'];1
149;['hotel', 'bersih', 'layan', 'ramah'];1
150;['dekat', 'mana', 'mana', 'kamar', 'nyaman'];1
151;['kamar', 'nyaman', 'layan', 'ramah'];1
152;['kamar', 'nya', 'bersih', 'pegawai', 'nya', 'ramah', 'wifi', 'nya', 'kenceng', 'tengah', 'kota', 'jos', 'gandos', 'pokonyaa', 'rekomendasi'];1
153;['seluruh', 'luar', 'biasa', 'kamar', 'bersih', 'harga', 'reasonable'];1
154;['bagus', 'kok', 'bersih', 'tetap', 'jaga', 'nyaman'];1
155;['saat', 'check', 'in', 'kamar', 'pandang', 'sopan', 'karyawan', 'atap', 'nya', 'mantap', 'makan', 'enak', 'variasi', 'saja', 'kasur', 'bersih', 'banget', 'terimakasih', 'bisa', 'titip', 'bagasi', 'tengah', 'hari'];1
156;['nyaman', 'sih', 'suka', 'tempat'];1
157;['kamar', 'bersih', 'nyaman', 'indah'];1
158;['lokasi', 'strategis', 'layan', 'ramah', 'check', 'in', 'check', 'out', 'layan', 'cepat'];1
159;['tempat', 'sangat', 'nyaman', 'layan', 'ramah', 'lokasi', 'dekat', 'kampus', 'kampus'];1
160;['layan', 'sini', 'sangat', 'muas', 'lokasi', 'sangat', 'strategis', 'ada', 'tengah', 'kota', 'yogyakarta', 'akses', 'tempat', 'tempat', 'jadi', 'lebih', 'mudah'];1
161;['kamar', 'nyaman', 'makan', 'enak'];1
162;['layan', 'hotel', 'ramah', 'kamar', 'bersih'];1
163;['kamar', 'bersih', 'nyaman', 'sekali'];1
164;['puas', 'banget', 'luar', 'biasa', 'harga', 'ditraveloka', 'jauh', 'murah', 'harga', 'asli', 'tidak', 'tanggung', 'tanggung', 'pihak', 'hotel', 'beri', 'layan', 'baik', 'ketika', 'kamar', 'saya', 'pesan', 'habis', 'pihak', 'hotel', 'ganti', 'kamar', 'level', 'atas', 'tipe', 'kamar', 'hotel', 'saya', 'pesan', 'loyalitas', 'sekali', 'lokasi', 'sangat', 'strategis', 'layan', 'ramah', 'baik', 'bersih', 'layak', 'hotel', 'bintang', 'paling', 'bagus', 'harga', 'ditraveloka', 'sangat', 'jangkau'];1
165;['bersih', 'strategis', 'nyaman', 'sederhana', 'kesan'];1
166;['muas', 'bersih', 'ramah', 'kamar', 'nyaman'];1
167;['sarap', 'masuk', 'banyak', 'pilih', 'hotel', 'budget', 'kasur', 'empuk', 'bantal', 'banyak', 'lokasi', 'dekat', 'mana', 'bersih', 'harum', 'ruang', 'kedap', 'tidak', 'pernah', 'terdengat', 'suara', 'kamar', 'belah'];1
168;['fasilitas', 'baik', 'cuma', 'saya', 'order', 'sd', 'x', 'dapat', 'bukan', 'bed', 'bed', 'roof', 'top', 'nya', 'banget'];1
169;['tempat', 'bersih', 'nyaman', 'senang', 'nginep', 'sini'];1
170;['layan', 'muas', 'kamar', 'bagus'];1
171;['baik', 'nyaman', 'aman', 'kamar', 'bersih', 'layan', 'baik'];1
172;['hotel', 'bersih', 'lokasi', 'strategis', 'kamar', 'luas', 'recommended', 'harga', 'jangkau'];1
173;['recommended', 'tempat', 'inap', 'nyaman', 'design', 'moderd', 'harga', 'jangkau'];1
174;['kamar', 'bersih', 'rapi', 'nyaman', 'staf', 'ramah'];1
175;['tempat', 'keren', 'kamar', 'rapi', 'bersih', 'wangi', 'pkonya', 'nyaman', 'banget', 'tpat', 'nongkrongnya', 'keren', 'banget', 'lhoo', 'tugas', 'jaga', 'semua', 'ramah', 'baik', 'yang', 'enak', 'hotel', 'deket', 'jalan', 'raya', 'yang', 'tepat', 'deket', 'tempat', 'warung', 'makan'];1
176;['salah', 'satu', 'budget', 'hotel', 'baik', 'jogja', 'ekonomis', 'kamar', 'baik', 'designed', 'kasur', 'nyaman', 'amenities', 'bersih', 'harum', 'lebih', 'banyak', 'stop', 'kontak', 'jarang', 'temu', 'bahkan', 'hotel', 'high', 'end', 'proses', 'check', 'in', 'sangat', 'mudah', 'rikues', 'kamar', 'tingkat', 'atas', 'langsung', 'ganti', 'sayang', 'sempat', 'coba', 'makan', 'mungkin', 'kali'];1
177;['layan', 'oke', 'lah', 'nilai', 'pegawai', 'ramah', 'kamar', 'bersih', 'wangi'];1
178;['sangat', 'senang', 'inap', 'sana', 'puas', 'banget'];1
179;['recommended', 'layan', 'sangat', 'muas'];1
180;['nyaman', 'bersih', 'layan', 'nya', 'ramah'];1
181;['bagus', 'bersih', 'nyaman', 'enak', 'buat', 'istitahat'];1
182;['tempat', 'nyaman', 'lokasi', 'strategis'];1
183;['layan', 'baik', 'ramah', 'kamar', 'bersih', 'interior', 'tarik', 'buat', 'betah'];1
184;['over', 'semua', 'sangat', 'bagus', 'sekali', 'di', 'upgrade', 'kamar', 'deluxe', 'tambah', 'biaya', 'ribet', 'layan', 'ramah', 'perlu', 'deposit', 'semua', 'sangat', 'muas', 'saja', 'kasur', 'double', 'bed', 'kasur', 'twin', 'bed', 'jadi', 'satu', 'lebih', 'baik', 'sekali', 'hotel', 'recommended', 'kalau', 'jogja'];1
185;['hotel', 'enak', 'nyaman', 'layan', 'banget', 'ramah', 'ramah', 'perlu', 'pakai', 'deposit', 'tidak', 'ribet', 'lah', 'room', 'no', 'smoking', 'jadi', 'bau', 'wangi'];1
186;['nyaman', 'bersih', 'layan', 'baik'];1
187;['selalu', 'mantap', 'inap', 'sini', 'bagus', 'lah'];1
188;['beberapa', 'kali', 'inap', 'sini', 'sesuai', 'harga', 'proses', 'check', 'in', 'check', 'out', 'cepat', 'lokasi', 'strategis', 'banyak', 'pilih', 'tempat', 'makan', 'dekat', 'kampus', 'uny', 'ugm', 'sanata', 'dharma', 'atma', 'jaya'];1
189;['harga', 'standar', 'kamar', 'bersih', 'sprei', 'wangi', 'harga', 'sebut', 'sangat', 'timpal', 'dekat', 'mana', 'akses', 'mudah', 'mall', 'wisata', 'paling', 'suka', 'inap', 'sini'];1
190;['nyaman', 'bersih', 'layan', 'mantap'];1
191;['kamar', 'nyaman', 'bersih', 'layan', 'ramah'];1
192;['bersih', 'banget', 'timpal', 'harga'];1
193;['kamar', 'bersih', 'harga', 'standart', 'sangat', 'puas'];1
194;['akses', 'mudah', 'nyaman', 'inap', 'situ'];1
195;['hotel', 'kecil', 'nyaman', 'bersih', 'letak', 'strategis'];1
196;['lama', 'hari', 'inap', 'hotel', 'its', 'bagus', 'layan', 'bersih', 'kamar', 'wc', 'nya', 'cuma', 'konfirmasi', 'belum', 'kalau', 'kamar', 'bakal', 'dibersihin', 'hari', 'jadi', 'kaget', 'takut', 'ada', 'barang', 'barang', 'harga'];1
197;['nyaman', 'pilih', 'star', 'room', 'only', 'kamar', 'sempit', 'fine', 'sih', 'sampai', 'lantai', 'atas', 'soal', 'hujan', 'terus', 'cara', 'seluruh', 'suka', 'banget'];1
198;['rekomendasi', 'buat', 'temen', 'temen', 'cari', 'hotel', 'high', 'internet', 'speed', 'inap', 'weekday', 'moga', 'kecepataan', 'internet', 'tetap', 'sama', 'occupancy', 'tinggi', 'lampu', 'lampu', 'depan', 'kamar', 'pojok', 'tiap', 'lantai', 'mohon', 'tambah', 'terang', 'biar', 'kes', 'gelap'];1
