;teks;label
26;['film', 'sederhana', 'memakjlebkan', 'hati', 'harta', 'paling', 'harga', 'keluarga', 'cek', 'toko', 'belah', 'w', 'maria', 'caroline', 'maryo', 'at', 'gading', 'xxi', 'path', 'com', 'p', 'pzaud'];1
27;['film', 'kata', 'nya', 'bagus', 'di', 'rekomen', 'jadi', 'juga', 'cek', 'toko', 'belah', 'w', 'meny', 'natanael', 'at', 'cema', 'path', 'com', 'p', 'qjb'];1
28;['film', 'cektokosebelah', 'keren', 'banget', 'lucu', 'banget', 'tertawa', 'bahak', 'satu', 'bioskop', 'haru', 'www', 'instagram', 'com', 'p', 'bpuwzqggwed'];1
29;['salah', 'satu', 'film', 'indonesia', 'sukses', 'bikin', 'hebat', 'keren', 'cek', 'toko', 'belah', 'w', 'intan', 'at', 'puri', 'indah', 'mall', 'path', 'com', 'p', 'vljdw'];1
30;['habis', 'nonton', 'cek', 'toko', 'belah', 'film', 'ernestprakasa', 'film', 'kocak', 'penuh', 'makna', 'cema', 'www', 'instagram', 'com', 'p', 'bohfhbchk'];1
31;['gw', 'sih', 'film', 'hangout', 'nya', 'radit', 'kalah', 'sama', 'film', 'cek', 'toko', 'belah', 'nya', 'ernest', 'lebih', 'lucu', 'at', 'gading', 'path', 'com', 'p', 'kbasz'];1
32;['cek', 'toko', 'belah', 'salah', 'satu', 'film', 'indonesia', 'gue', 'tonton', 'x', 'tonton', 'sendiri', 'w', 'rachel', 'at', 'cema', 'pic', 'path', 'com', 'p', 'cisax'];1
33;['cek', 'toko', 'belah', 'film', 'rekomen', 'banget', 'kocak', 'banget', 'drama', 'nya', 'at', 'cema', 'path', 'com', 'p', 'tvihv'];1
34;['buah', 'bangga', 'dc', 'wb', 'belum', 'film', 'dc', 'telah', 'produksi', 'alami', 'gagal', 'justice', 'league', 'suicide', 'squad'];1
35;['my', 'god', 'film', 'musuh', 'nya', 'jangan', 'terlalu', 'jelek', 'ya', 'bikin', 'pengin', 'muntah', 'will', 'smith', 'charming', 'abis', 'margot', 'hasil', 'jadi', 'cair', 'suasana', 'suicide', 'squad', 'w', 'ayu', 'at', 'epiwalk', 'path', 'com', 'p', 'amuw'];1
36;['kali', 'nonton', 'sumpah', 'ga', 'bikin', 'bosen', 'di', 'film', 'begitu', 'banyak', 'cinta', 'd', 'suicide', 'squad', 'at', 'rentzyzgames', 'path', 'com', 'p', 'ccrqc'];1
37;['nah', 'film', 'anti', 'mainstream', 'jahat', 'lawan', 'jahat', 'suicide', 'squad', 'at', 'globaltvseru', 'path', 'com', 'p', 'pjms'];1
38;['penasaran', 'sama', 'nih', 'film', 'kata', 'nya', 'bagus', 'banget', 'suicide', 'squad', 'w', 'yuni', 'fathimaafp', 'aprillia', 'at', 'xxi', 'pejaten', 'village', 'path', 'com', 'p', 'aahzy'];1
39;['cahaya', 'langit', 'eropa', 'bagus', 'banget', 'orang', 'nonton', 'eh', 'rickyrechez', 'malah', 'tidur', 'with', 'rickyrechez', 'at', 'cema', 'path', 'com', 'p', 'zs'];1
40;['bagus', 'tau', 'film', 'nya', 'rt', 'hani', 'vernan', 'nonton', 'cahaya', 'langit', 'eropa', 'mas'];1
41;['keren', 'banget', 'film', 'cahaya', 'langit', 'eropa', 'benar', 'bikin', 'aku', 'bangga', 'sama', 'islam', 'sama', 'agama', 'ku'];1
42;['keren', 'banget', 'cahaya', 'langit', 'eropa', 'lanjut', 'part', 'nya', 'with', 'nurzenah', 'at', 'cema', 'path', 'com', 'p', 'yiqdz'];1
43;['film', 'inspirasi', 'banget', 'cahaya', 'langit', 'eropa'];1
44;['netes', 'air', 'mata', 'lihat', 'film', 'cahaya', 'langit', 'eropa', 'banyak', 'banget', 'ajar', 'nya', 'at', 'karawang', 'pic', 'path', 'com', 'p', 'mdhcx'];1
45;['cahaya', 'langit', 'eropa', 'film', 'indonesia', 'baik', 'pernah', 'gue', 'tonton', 'rumah', 'dara', 'habibie', 'ainun'];1
46;['waktu', 'bioskop', 'nonton', 'cahaya', 'langit', 'eropa', 'bioskop', 'menang', 'hahaha', 'pas', 'dua', 'nya', 'menang', 'pijar', 'pokok', 'nya', 'keren', 'tuh', 'film'];1
47;['subhanallah', 'film', 'cahaya', 'langit', 'eropa', 'bagus', 'banget', 'menginspiratif', 'tambah', 'ilmu', 'islam', 'saya', 'terima', 'kasih', 'hanumrais', 'karya', 'luar', 'biasa'];1
48;['rt', 'venessaar', 'subhanallah', 'keren', 'banget', 'film', 'cahaya', 'langit', 'eropa'];1
49;['tenang', 'pak', 'd', 'rt', 'jusufkalla', 'film', 'cahaya', 'langit', 'eropa', 'bagus', 'wajib', 'tonton', 'masyarakat', 'cont', 'http', 'twitter', 'com', 'ntqj'];1
50;['truth', 'or', 'dare', 'kek', 'nya', 'di', 'tonton', 'yaelah', 'sab', 'mau', 'sok', 'nonton', 'film', 'bunuh', 'nya', 'gitu', 'nonton', 'nya', 'celah', 'jari', 'tangan', 'aja'];1
51;['truth', 'or', 'dare', 'seru', 'banget', 'nih', 'film', 'd'];1
52;['gitu', 'sebentar', 'download', 'deh', 'rt', 'gp', 'mchlweisman', 'jenis', 'film', 'truth', 'or', 'dare', 'beda', 'banget', 'kok', 'rt', 'gp', 'nick', 'iya', 'mirip', 'kaya', 'film', 'apa'];1
53;['seru', 'film', 'nya', 'meski', 'telat', 'banget', 'baru', 'nonton', 'sekarang', 'hahaha', 'zootopia', 'at', 'cema', 'path', 'com', 'p', 'shnbi'];1
54;['bagus', 'pantesan', 'rating', 'nya', 'rottentomatoes', 'sampe', 'telat', 'baru', 'nonton', 'zootopia', 'at', 'gading', 'xxi', 'path', 'com', 'p', 'qmxn'];1
55;['film', 'animasi', 'ini', 'harus', 'banyak', 'zootopia', 'with', 'nastiti', 'at', 'xxi', 'taman', 'anggrek', 'path', 'com', 'p', 'bpt'];1
56;['bagus', 'banget', 'film', 'nya', 'zootopia', 'with', 'braven', 'at', 'cema', 'path', 'com', 'p', 'xrpo'];1
57;['senang', 'banget', 'nonton', 'zootopia', 'film', 'nya', 'suka', 'ih', 'seharianngemall', 'w', 'aryo', 'at', 'cema', 'pic', 'path', 'com', 'p', 'kotxp'];1
58;['penasaran', 'banget', 'sama', 'film', 'yang', 'kata', 'nya', 'lucu', 'zootopia', 'w', 'devlina', 'sonya', 'others', 'at', 'cema', 'path', 'com', 'p', 'ymezq'];1
59;['simpul', 'film', 'adalah', 'jangan', 'percaya', 'domba', 'bulu', 'halus', 'nan', 'lembut', 'fox', 'alias', 'rubah', 'tampak', 'luar', 'nya', 'ganas', 'malah', 'baik', 'hati', 'zootopia', 'w', 'danar', 'at', 'cema', 'path', 'com', 'p', 'mazq'];1
60;['pantes', 'aja', 'rating', 'nya', 'nyata', 'memang', 'bagus', 'film', 'nya', 'baik', 'versi', 'film', 'animasi', 'atau', 'cerita', 'nya', 'binatang', 'semua', 'umur', 'nonton', 'pula', 'gue', 'yakin', 'film', 'kalah', 'trilogi', 'nya', 'madagaskar', 'zootopia', 'at', 'taman', 'banten', 'lestari', 'path', 'com', 'p', 'ocg'];1
61;['film', 'horor', 'biaya', 'murah', 'biaya', 'produksi', 'gak', 'sampe', 'juta', 'dollar', 'sudah', 'box', 'office', 'antero', 'raup', 'lebih', 'juta', 'dollar', 'enjoythen', 'don', 't', 'breathe', 'at', 'cema', 'path', 'com', 'p', 'cznq'];1
62;['punya', 'sakit', 'jantung', 'jangan', 'tonton', 'film', 'ya', 'dontbreathe', 'don', 't', 'breathe', 'at', 'purnawarman', 'residence', 'kav', 'path', 'com', 'p', 'ruo'];1
63;['tegang', 'parah', 'nih', 'film', 'don', 't', 'breathe', 'with', 'ani', 'at', 'cema', 'path', 'com', 'p', 'clyx'];1
64;['pegal', 'sekali', 'film', 'omong', 'bukan', 'horror', 'bikin', 'kaget', 'ngos', 'ngos', 'an', 'lah', 'anjay', 'pokok', 'nya', 'don', 't', 'breathe', 'w', 'debbial', 'at', 'cema', 'path', 'com', 'p', 'kcqqe'];1
65;['ouija', 'film', 'durasi', 'menit', 'bikin', 'satu', 'studio', 'kaget', 'kaget', 'terima', 'kasih', 'pesek', 'alicemutiara'];1
66;['kata', 'orang', 'orang', 'film', 'nya', 'gak', 'bagus', 'buat', 'gw', 'bagus', 'kok', 'gw', 'suka', 'seru', 'malah', 'tutup', 'soundtrack', 'nya', 'bagus', 'si', 'neng', 'lena', 'gomez', 'bukan', 'sih', 'eh', 'd', 'the', 'divergent', 'series', 'allegiant', 'at', 'platinum', 'screens', 'path', 'com', 'p', 'buatf'];1
67;['ga', 'mau', 'hakim', 'karya', 'ratus', 'orang', 'balik', 'film', 'hibur', 'gue', 'cuma', 'bayar', 'k', 'idr', 'the', 'divergent', 'series', 'allegiant', 'at', 'one', 'belpark', 'xxi', 'path', 'com', 'p', 'cwi'];1
68;['dialog', 'panjang', 'film', 'tambah', 'tambah', 'dialog', 'fithry', 'durasi', 'nya', 'panjang', 'film', 'ya', 'allah', 'tar', 'four', 'ganteng', 'banget', 'the', 'divergent', 'series', 'allegiant', 'w', 'fithry', 'at', 'cema', 'path', 'com', 'p', 'wvzst'];1
69;['kalo', 'yang', 'nya', 'rt', 'anggarasopanr', 'gak', 'bosan', 'nonton', 'pacific', 'rim', 'keren', 'banget', 'film'];1
70;['keren', 'ken', 'walaupun', 'mungkin', 'kaya', 'film', 'ultraman', 'musuh', 'nya', 'monster', 'monster', 'dino', 'gak', 'jelas', 'hehe', 'rt', 'kennyanindio', 'fix', 'pacific', 'rim', 'next', 'list'];1
71;['habis', 'nonton', 'pacific', 'rim', 'sumpah', 'film', 'keren', 'banget', 'pic', 'twitter', 'com', 'vwdcccyor'];1
72;['film', 'bulan', 'maret', 'cukup', 'bikin', 'capek', 'kalau', 'pacific', 'rim', 'uprising', 'asa', 'lari', 'lari', 'nya', 'kendara', 'robot', 'penuh', 'aksi', 'juang', 'pokok', 'nya', 'paling', 'bagus', 'banget', 'deh', 'keren', 'bikin', 'tagih', 'nonton', 'www', 'instagram', 'com', 'p', 'bhegacabqi'];1
73;['kalo', 'kata', 'nikmat', 'film', 'sih', 'bagus', 'dunkirk', 'dunkirkmovie', 'hollywood', 'goodmovie', 'taman', 'www', 'instagram', 'com', 'p', 'bwtudngta'];1
74;['dunkirk', 'my', 'nol', 'kelam', 'kali', 'pun', 'film', 'epik', 'nan', 'emosional', 'di', 'kemas', 'elegan', 'nan', 'sederhana', 'sayang', 'nya', 'rasa', 'nol', 'biasa', 'paksa', 'sita', 'perhati', 'khusus', 'perhati', 'cerita', 'seksama', 'dunkirk', 'www', 'instagram', 'com', 'p', 'bwzlwcvasc'];1
75;['moga', 'film', 'dunkirk', 'bintang', 'tom', 'hardy', 'tayang', 'xxi', 'aktor', 'suka'];1
76;['rampage', 'imax', 'd', 'http', 'wbpictures', 'id', 'buah', 'film', 'peran', 'therock', 'akting', 'nya', 'ragu', 'www', 'instagram', 'com', 'p', 'bhfxlnklfo'];1
77;['rampage', 'bisa', 'move', 'on', 'film', 'ini', 'keren', 'kali', 'www', 'facebook', 'com', 'story', 'php', 'stor', 'y', 'fbid', 'id'];1
78;['nonton', 'red', 'sparrow', 'subtitle', 'indonesia', 'film', 'cerita', 'orang', 'mantan', 'tari', 'balet', 'nama', 'dominika', 'egorova', 'peran', 'jennifer', 'lawrence', 'http', 'www', 'bioskoponline', 'org', 'red', 'sparrow'];1
79;['red', 'sparrow', 'thcenturyfoxid', 'film', 'sangat', 'tegang', 'campur', 'aduk', 'emosi', 'berfikir', 'film', 'milik', 'banyak', 'teka', 'teki', 'awal', 'film', 'akan', 'jawab', 'kalau', 'kamu', 'paham', 'film', 'dan', 'ikut', 'alur', 'nya', 'film', 'sad', 'pernah', 'gua', 'tonton', 'www', 'instagram', 'com', 'p', 'bfvxcljfxh'];1
80;['red', 'sparrow', 'mbak', 'jennifer', 'lawrence', 'cakep', 'sih', 'main', 'nya', 'pic', 'twitter', 'com', 'qjflyibd'];1
81;['film', 'nya', 'bagus', 'banget', 'baik', 'lah', 'dil', 'dil', 'iqbaale', 'vaneshaass', 'pengin', 'nonton', 'lagi', 'www', 'instagram', 'com', 'p', 'betbtqyllow'];1
82;['nonton', 'dil', 'bareng', 'bunda', 'mfauzia', 'film', 'bagus', 'di', 'tonton', 'y', 'asa', 'balik', 'jaman', 'sma', 'd', 'www', 'instagram', 'com', 'p', 'bekowkpbfd'];1
83;['mau', 'review', 'film', 'film', 'dil', 'nih', 'mulai', 'baca', 'novel', 'dil', 'cetak', 'xvi', 'pertama', 'baca', 'sangat', 'suka', 'sama', 'karakter', 'dil', 'gila', 'ada', 'nya', 'cowok', 'kaya', 'begini', 'dunia', 'nyata', 'www', 'instagram', 'com', 'p', 'bex', 'fjvo'];1
84;['gue', 'yakin', 'sih', 'semua', 'artis', 'remaja', 'rasa', 'pacar', 'pasti', 'kaya', 'gitu', 'saja', 'gak', 'banyak', 'orang', 'cari', 'tau', 'nya', 'gak', 'yg', 'tau', 'iqbal', 'betul', 'naik', 'daun', 'sukses', 'nya', 'film', 'dil', 'di', 'tambah', 'kabar', 'bahagia', 'yang', 'lulus', 'uwc', 'sebomming', 'nikah', 'nya', 'harry', 'meghan', 'd'];1
85;['dil', 'turut', 'buah', 'film', 'kembali', 'ingat', 'zaman', 'sekolah', 'buah', 'film', 'ringan', 'anak', 'remaja', 'punya', 'bahagia', 'sendiri', 'telatah', 'dil', 'usaha', 'curi', 'hati', 'milea', 'bagai', 'cara', 'undang'];1
86;['arini', 'ada', 'kereta', 'akan', 'lewat', 'benar', 'film', 'bagus', 'banget', 'goals', 'baru', 'www', 'instagram', 'com', 'p', 'bhrjdgjqrq'];1
87;['mending', 'nonton', 'film', 'arini', 'kan', 'manis', 'manis', 'manja', 'gitu'];1
88;['pengabdisetan', 'ingat', 'betapa', 'kisah', 'hantu', 'hantu', 'arif', 'lokal', 'jauh', 'lebih', 'seram', 'ketimbang', 'di', 'luar', 'sana'];1
89;['abdi', 'setan', 'bangsat', 'joko', 'anwar', 'tahu', 'banget', 'cara', 'bikin', 'orang', 'sini', 'jerit', 'jerit', 'salah', 'satu', 'alam', 'nonton', 'horor', 'paling', 'kesan'];1
90;['bawa', 'bawa', 'mayat', 'kafan', 'keranda', 'kubur', 'tahlil', 'adegan', 'salat', 'super', 'takut', 'itu', 'gue', 'nyerah', 'pengabdisetan'];1
91;['gue', 'senang', 'joko', 'anwar', 'pancing', 'bikin', 'film', 'nya', 'jadi', 'sok', 'pintar', 'pengabdisetan', 'tetap', 'bakal', 'suka', 'tonton', 'banyak'];1
92;['abdi', 'setan', 'raih', 'film', 'baik', 'overlook', 'film', 'festival', 'amerika', 'http', 'kompas', 'com', 'afyzq'];1
93;['aduh', 'abdi', 'setan', 'kalah', 'sama', 'film', 'dil', 'aing', 'ah', 'apa', 'apa', 'ini', 'padahal', 'abdi', 'setan', 'seru', 'banget', 'seram', 'kaco', 'parah', 'sih', 'soal', 'nya', 'aing', 'ga', 'nonton', 'kalo', 'film', 'dil', 'hahaha'];1
94;['akhir', 'berani', 'diri', 'nonton', 'bareng', 'abdi', 'setan', 'seram', 'uras', 'energi', 'www', 'instagram', 'com', 'p', 'bz', 'pkvgix'];1
95;['marsmetvenuspartcowo', 'mampu', 'tahan', 'rasa', 'manis', 'hangat', 'part', 'cewe', 'humor', 'lebih', 'asyik', 'lebih', 'gigit'];1
96;['sinematik', 'dunkirk', 'jelas', 'di', 'level', 'luar', 'biasa', 'visual', 'pukau', 'sekaligus', 'intimidasi', 'tambah', 'skor', 'gila'];1
97;['sweet', 'tampil', 'kocak', 'hangat', 'senang', 'utama', 'berkat', 'performa', 'luar', 'biasa', 'tatjana', 'saphira', 'remake', 'asyik', 'muas'];1
98;['sweet', 'punya', 'tutup', 'nggak', 'kalah', 'kejut', 'versi', 'original', 'nya', 'pecah'];1
99;['apa', 'cuma', 'gw', 'doang', 'ga', 'nunggu', 'nungguin', 'banget', 'infinity', 'war', 'biasa', 'aja', 'gitu', 'kayak', 'film', 'nya', 'malah', 'lebih', 'pengin', 'nonton', 'terbang', 'besok', 'kalau', 'sempat'];1
100;['insidious', 'the', 'last', 'key', 'meski', 'atmosfer', 'horor', 'nya', 'gagal', 'bangun', 'baik', 'rajut', 'kisah', 'nya', 'tak', 'matang', 'insidiousthelastkey', 'punya', 'beberapa', 'jump', 'scare', 'cukup', 'asyik', 'pic', 'twitter', 'com', 'plmdiihvhc'];1
101;['gue', 'kira', 'antri', 'filmkoalakumal', 'pakai', 'juang', 'cuma', 'hoax', 'nyata', 'beneran', 'sayang', 'nya', 'gue', 'lupa', 'foto', 'bang', 'radityadika', 'keren', 'banget'];1
102;['adegan', 'favorit', 'film', 'koala', 'kumal', 'pas', 'lidah', 'radityadika', 'keseleo', 'd', 'filmkoalakumal'];1
103;['suka', 'banget', 'sama', 'akting', 'kakak', 'cantik', 'satu', 'di', 'film', 'koala', 'kumal', 'tambah', 'sama', 'soundtrack', 'nya', 'hits', 'sherylsheinafia'];1
104;['koala', 'kumal', 'film', 'nya', 'bikin', 'nyesek', 'lucu', 'sakit', 'perut', 'metropolitan', 'mall', 'cileungsi', 'www', 'instagram', 'com', 'p', 'bhuxbtjbq'];1
105;['jujur', 'nya', 'pribadi', 'lebih', 'suka', 'film', 'sabtu', 'sama', 'bapak', 'koala', 'kumal', 'walapun', 'memang', 'koala', 'kumal', 'film', 'tebaik', 'radit', 'jauh', 'ini'];1
106;['sherylsheinafia', 'hai', 'sheryl', 'gila', 'film', 'koala', 'kumal', 'bagus', 'banget', 'parah', 'lo', 'beda', 'banget', 'sama', 'di', 'breakout', 'gokil', 'lagu', 'nya', 'enak'];1
107;['mimpi', 'hidup', 'kayak', 'a', 'quite', 'place', 'hebat', 'mimpi', 'aku', 'jadi', 'diam', 'jadi', 'jago', 'muat', 'ngumpet', 'lemari'];1
108;['kalau', 'a', 'quite', 'place', 'ajar', 'jadi', 'orang', 'jangan', 'bacot', 'avengers', 'infinity', 'war', 'ajar', 'jangan', 'ajak', 'ketemu', 'pas', 'perlu', 'nya', 'aja', 'mati'];1
109;['yowis', 'ben', 'yowisben', 'jadi', 'kejut', 'senang', 'memang', 'tak', 'istimewa', 'cerita', 'nya', 'rentet', 'guyon', 'bahasa', 'jawa', 'yang', 'tepat', 'sasar', 'jelas', 'punya', 'istimewa', 'sendiri', 'pasar', 'nya', 'sulit', 'henti', 'tertawa', 'pic', 'twitter', 'com', 'aleuhrpao'];1
110;['sukses', 'film', 'komedi', 'dialog', 'bahasa', 'jawa', 'timur', 'yowisben', 'sekarang', 'di', 'tunggu', 'jancuk', 'drama', 'komedi', 'pasang', 'muda', 'suku', 'agama', 'pic', 'twitter', 'com', 'dhpgcegzv'];1
111;['contoh', 'nya', 'film', 'turut', 'bagus', 'misal', 'love', 'for', 'sale', 'infinity', 'war', 'tonton', 'anggap', 'akhir', 'menang', 'happy', 'ending', 'kemudian', 'kecewa', 'ending', 'nya'];1
112;['belum', 'nonton', 'love', 'for', 'sale', 'ikut', 'review', 'nya', 'cepat', 'keburu', 'turun', 'film', 'nya', 'padahal', 'bagus', 'lo', 'http', 'www', 'sebelumnonton', 'com', 'review', 'film', 'love', 'for', 'sale', 'yang', 'jomblo', 'html', 'cenayangfilm'];1
113;['guys', 'nonton', 'loveforsale', 'buru', 'asli', 'bagus', 'gue', 'lihat', 'tonton', 'sedikit', 'jangan', 'tunda', 'kalo', 'mau', 'nonton', 'sayng', 'banget', 'kalau', 'sebentar', 'doang', 'tayang', 'bioskop', 'berangkat', 'gih', 'percaya', 'lah', 'bagus'];1
114;['tomb', 'raider', 'meski', 'kisah', 'nya', 'ngalor', 'ngidul', 'entah', 'mau', 'nya', 'gimana', 'tombraider', 'versi', 'baru', 'punya', 'deret', 'aksi', 'seru', 'banget', 'alicia', 'vikander', 'jelas', 'pilih', 'tepat', 'pic', 'twitter', 'com', 'sokvpff'];1
115;['tomb', 'raider', 'memang', 'gagal', 'ambil', 'alih', 'posisi', 'juara', 'box', 'office', 'domestik', 'black', 'panther', 'film', 'aksi', 'lara', 'croft', 'sebut', 'film', 'internasional', 'laris', 'pekan', 'ini', 'http', 'flickmagazine', 'net', 'news', 'tomb', 'raider', 'gagal', 'ambil', 'alih', 'juara', 'box', 'office', 'dari', 'black', 'panther', 'html'];1
116;['strategi', 'nya', 'sama', 'kayak', 'keluar', 'black', 'panther', 'infinity', 'war', 'sama', 'sama', 'nikah', 'latar', 'film', 'solo', 'pertama', 'superhero', 'kulit', 'hitam', 'black', 'panther', 'superhero', 'wanita', 'captain', 'marvel', 'pertama', 'mcu'];1
117;['black', 'panther', 'jadi', 'film', 'marvel', 'paling', 'untung', 'kok', 'mati', 'avengers', 'infinity', 'war', 'alur', 'cerita', 'film', 'sepenuh', 'nya', 'atur', 'bisnis', 'spiderman', 'lagi', 'film', 'nya', 'tahun', 'depan', 'http', 'www', 'bbc', 'com', 'indonesia', 'majalah'];1
118;['review', 'pendek', 'telat', 'the', 'conjuring', 'sisi', 'religius', 'nya', 'justru', 'buat', 'film', 'nya', 'tambah', 'tarik'];1
119;['film', 'horor', 'a', 'quiet', 'place', 'sukses', 'curi', 'perhati', 'publik', 'bahkan', 'film', 'kalah', 'the', 'conjuring', 'box', 'office', 'ikut', 'fakta', 'film', 'horror', 'a', 'quiet', 'place', 'wajib', 'tahu', 'pokok', 'nya', 'wajib', 'banget', 'nonton', 'film', 'ini'];1
120;['the', 'greatest', 'showman', 'banyak', 'nya', 'detail', 'cerita', 'lewat', 'buat', 'kuat', 'emosi', 'thegreatestshowman', 'asa', 'naik', 'turun', 'film', 'mampu', 'bawa', 'banyak', 'bahagia', 'lewat', 'deret', 'momen', 'musikal', 'cukup', 'magis', 'pic', 'twitter', 'com', 'hnpbe'];1
